TYP,PFAD,KNOTENZAHL,DUPLIKATION,VERLUST,HGT,EVOLUTIONSRATE,BI_ANZAHL,DI_ANZAHL,EM_ANZAHL,FITCH,DELETION_RATE,SPECIAL,PARTIAL_BI_ANZAHL,PARTIAL_DI_ANZAHL,PARTIAL_EM_ANZAHL,PARTIAL_FITCH,ALGO_ONE_ORDER,ALGO_ONE_DIFF,ALGO_TWO_DIFF
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,8,26,30,False,0.9,True,0,0,2,True,"(0, 1, 2)",0.6666666666666666,0.6888888888888889
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_34,10,0.5,0.5,0.5,34,4,21,44,True,0.6,False,2,9,18,True,"(2, 1, 0)",0.4222222222222222,0.43333333333333335
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,40,18,14,False,0.6,False,16,8,6,True,"(2, 1, 0)",0.044444444444444446,0.15555555555555556
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_35,10,0.5,0.5,0.5,35,0,0,90,True,0.4,True,0,0,54,True,"(0, 2, 1)",0.4,0.4
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,10,3,74,False,0.4,True,6,0,44,False,"(0, 2, 1)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_36,10,0.5,0.5,0.5,36,0,9,72,True,0.1,True,0,0,64,True,"(2, 0, 1)",0.18888888888888888,0.18888888888888888
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,8,14,54,False,0.1,True,8,0,48,False,"(2, 0, 1)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_37,10,0.5,0.5,0.5,37,4,22,42,True,0.6,True,2,0,16,True,"(2, 0, 1)",0.5444444444444444,0.6222222222222222
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,52,18,2,True,0.6,True,20,0,0,True,"(2, 0, 1)",0.044444444444444446,0.4444444444444444
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_38,10,0.5,0.5,0.5,38,10,24,32,True,0.9,True,0,0,4,True,"(0, 1, 2)",0.9555555555555556,0.4777777777777778
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,64,1,24,False,0.9,True,6,0,2,True,"(0, 1, 2)",0.26666666666666666,0.6
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_39,10,0.5,0.5,0.5,39,8,24,34,True,0.5,True,4,0,16,True,"(2, 1, 0)",0.4777777777777778,0.6
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,54,14,8,False,0.5,True,26,0,4,True,"(2, 1, 0)",0.35555555555555557,0.35555555555555557
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_4,10,0.5,0.5,0.5,4,10,25,30,True,0.6,False,4,10,12,True,"(1, 2, 0)",0.4444444444444444,0.4
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,16,11,52,False,0.6,False,6,5,20,False,"(1, 2, 0)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_40,10,0.5,0.5,0.5,40,6,21,42,True,0.4,False,4,13,26,True,"(1, 2, 0)",0.28888888888888886,0.2777777777777778
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,28,20,22,False,0.4,False,16,12,14,False,"(1, 2, 0)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_41,10,0.5,0.5,0.5,41,14,25,26,True,0.3,False,10,18,18,True,"(1, 2, 0)",0.2111111111111111,0.2
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,4,15,56,False,0.3,False,2,11,40,False,"(1, 2, 0)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_42,10,0.5,0.5,0.5,42,8,25,32,True,0.2,True,6,0,26,True,"(2, 1, 0)",0.36666666666666664,0.4222222222222222
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,2,30,28,False,0.2,True,2,0,22,False,"(2, 1, 0)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_43,10,0.5,0.5,0.5,43,0,23,44,True,0.8,True,0,0,8,True,"(0, 1, 2)",0.9111111111111111,0.4888888888888889
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,56,13,8,False,0.8,True,12,0,2,True,"(0, 1, 2)",0.35555555555555557,0.28888888888888886
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_44,10,0.5,0.5,0.5,44,0,21,48,True,0.3,False,0,15,34,True,"(1, 0, 2)",0.2222222222222222,0.2222222222222222
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,24,17,32,True,0.3,False,16,12,22,True,"(1, 0, 2)",0.06666666666666667,0.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_45,10,0.5,0.5,0.5,45,0,24,42,True,0.6,True,0,0,16,True,"(1, 2, 0)",0.8222222222222222,0.4666666666666667
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,16,36,2,False,0.6,True,6,0,0,True,"(1, 2, 0)",0.8222222222222222,0.5333333333333333
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_46,10,0.5,0.5,0.5,46,6,21,42,True,0.2,False,4,17,34,True,"(2, 0, 1)",0.15555555555555556,0.14444444444444443
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,28,6,50,False,0.2,False,22,5,40,False,"(2, 0, 1)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_47,10,0.5,0.5,0.5,47,0,9,72,True,0.5,False,0,5,36,True,"(2, 1, 0)",0.4444444444444444,0.4444444444444444
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,40,17,16,False,0.5,False,20,9,8,False,"(2, 1, 0)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_48,10,0.5,0.5,0.5,48,26,24,16,True,0.2,True,20,0,12,True,"(1, 2, 0)",0.6444444444444445,0.37777777777777777
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,22,4,60,False,0.2,True,18,0,48,False,"(1, 2, 0)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_49,10,0.5,0.5,0.5,49,6,24,36,True,0.2,False,4,20,28,True,"(0, 2, 1)",0.15555555555555556,0.15555555555555556
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,46,20,4,False,0.2,False,36,16,4,True,"(0, 2, 1)",0.022222222222222223,0.022222222222222223
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_5,10,0.5,0.5,0.5,5,12,24,30,True,0.8,False,2,5,6,True,"(2, 1, 0)",0.4111111111111111,0.4222222222222222
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,8,21,40,False,0.8,False,2,5,8,True,"(2, 1, 0)",0.4666666666666667,0.4444444444444444
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_50,10,0.5,0.5,0.5,50,6,26,32,True,0.4,True,4,0,20,True,"(0, 1, 2)",0.7333333333333333,0.5111111111111111
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,10,18,44,False,0.4,True,6,0,26,False,"(0, 1, 2)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_51,10,0.5,0.5,0.5,51,2,16,56,True,0.3,False,2,12,40,True,"(0, 2, 1)",0.2222222222222222,0.2222222222222222
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,8,18,46,False,0.3,False,6,13,32,False,"(0, 2, 1)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_52,10,0.5,0.5,0.5,52,14,30,16,True,0.6,True,6,0,6,True,"(0, 1, 2)",0.8666666666666667,0.5222222222222223
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,74,7,2,False,0.6,True,30,0,0,True,"(0, 1, 2)",0.17777777777777778,0.35555555555555557
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_53,10,0.5,0.5,0.5,53,0,0,90,True,0.4,False,0,0,54,True,"(2, 1, 0)",0.4,0.4
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,66,6,12,False,0.4,False,40,4,8,False,"(2, 1, 0)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_54,10,0.5,0.5,0.5,54,2,16,56,True,0.7,False,0,5,16,True,"(1, 0, 2)",0.5888888888888889,0.5777777777777777
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,32,6,46,False,0.7,False,10,2,14,False,"(1, 0, 2)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_55,10,0.5,0.5,0.5,55,0,9,72,True,0.7,False,0,3,22,True,"(2, 0, 1)",0.6222222222222222,0.6222222222222222
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,50,14,12,False,0.7,False,14,5,4,True,"(2, 0, 1)",0.26666666666666666,0.24444444444444444
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_56,10,0.5,0.5,0.5,56,8,32,18,True,0.2,True,6,0,14,True,"(1, 0, 2)",0.7777777777777778,0.5444444444444444
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,70,3,14,False,0.2,True,56,0,12,True,"(1, 0, 2)",0.06666666666666667,0.044444444444444446
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_57,10,0.5,0.5,0.5,57,6,24,36,True,0.2,True,4,0,28,True,"(2, 0, 1)",0.37777777777777777,0.4444444444444444
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,34,10,36,False,0.2,True,28,0,28,False,"(2, 0, 1)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_58,10,0.5,0.5,0.5,58,0,0,90,True,0.1,False,0,0,80,True,"(2, 0, 1)",0.1111111111111111,0.1111111111111111
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,6,1,82,False,0.1,False,6,1,74,False,"(2, 0, 1)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_59,10,0.5,0.5,0.5,59,2,16,56,True,0.3,True,2,0,40,True,"(2, 0, 1)",0.35555555555555557,0.35555555555555557
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,22,29,10,False,0.3,True,16,0,6,True,"(2, 0, 1)",0.4222222222222222,0.6666666666666666
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_6,10,0.5,0.5,0.5,6,0,0,90,True,0.8,False,0,0,18,True,"(1, 0, 2)",0.8,0.6222222222222222
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,8,36,10,False,0.8,False,2,8,2,True,"(1, 0, 2)",0.5777777777777777,0.3111111111111111
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_60,10,0.5,0.5,0.5,60,0,23,44,True,0.8,False,0,5,8,True,"(0, 2, 1)",0.4444444444444444,0.43333333333333335
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,52,0,38,False,0.8,False,10,0,8,True,"(0, 2, 1)",0.4888888888888889,0.5111111111111111
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_61,10,0.5,0.5,0.5,61,0,9,72,True,0.6,True,0,0,28,True,"(1, 2, 0)",0.6888888888888889,0.5888888888888889
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,8,31,20,False,0.6,True,4,0,8,True,"(1, 2, 0)",0.8444444444444444,0.7555555555555555
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_62,10,0.5,0.5,0.5,62,0,21,48,True,0.6,True,0,0,20,True,"(1, 0, 2)",0.7777777777777778,0.5111111111111111
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,4,25,36,False,0.6,True,2,0,14,True,"(1, 0, 2)",0.6666666666666666,0.5777777777777777
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_63,10,0.5,0.5,0.5,63,0,16,58,True,0.8,False,0,4,12,True,"(1, 2, 0)",0.7444444444444445,0.5555555555555556
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,14,30,16,False,0.8,False,2,6,4,False,"(1, 2, 0)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_64,10,0.5,0.5,0.5,64,0,9,72,True,0.6,True,0,0,28,True,"(2, 0, 1)",0.5888888888888889,0.5888888888888889
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,34,4,48,False,0.6,True,14,0,20,True,"(2, 0, 1)",0.08888888888888889,0.1111111111111111
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_65,10,0.5,0.5,0.5,65,10,24,32,True,0.3,False,6,17,22,True,"(2, 0, 1)",0.23333333333333334,0.23333333333333334
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,2,23,42,False,0.3,False,2,17,30,False,"(2, 0, 1)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_66,10,0.5,0.5,0.5,66,0,9,72,True,0.8,False,0,2,14,True,"(1, 2, 0)",0.6555555555555556,0.5555555555555556
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,24,7,52,False,0.8,False,4,2,10,False,"(1, 2, 0)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_67,10,0.5,0.5,0.5,67,0,0,90,True,0.8,False,0,0,18,True,"(0, 2, 1)",0.8,0.5444444444444444
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,4,27,32,False,0.8,False,0,6,6,True,"(0, 2, 1)",0.3333333333333333,0.4
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_68,10,0.5,0.5,0.5,68,0,24,42,True,0.7,True,0,0,12,True,"(2, 0, 1)",0.4666666666666667,0.4666666666666667
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,24,4,58,False,0.7,True,8,0,18,False,"(2, 0, 1)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_69,10,0.5,0.5,0.5,69,6,24,36,True,0.9,True,0,0,4,True,"(1, 0, 2)",0.9555555555555556,0.4888888888888889
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,14,29,18,False,0.9,True,2,0,2,True,"(1, 0, 2)",0.8222222222222222,0.6
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_7,10,0.5,0.5,0.5,7,2,16,56,True,0.4,False,2,10,34,True,"(2, 0, 1)",0.3111111111111111,0.3111111111111111
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,12,36,6,False,0.4,False,8,22,4,False,"(2, 0, 1)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_70,10,0.5,0.5,0.5,70,8,25,32,True,0.7,False,2,8,10,True,"(0, 2, 1)",0.4111111111111111,0.4111111111111111
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,6,26,32,False,0.7,False,2,8,10,False,"(0, 2, 1)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_71,10,0.5,0.5,0.5,71,8,25,32,True,0.7,False,2,8,10,True,"(1, 0, 2)",0.5,0.4444444444444444
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,26,25,14,False,0.7,False,8,8,4,False,"(1, 0, 2)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_72,10,0.5,0.5,0.5,72,10,24,32,True,0.9,False,0,3,4,True,"(2, 0, 1)",0.45555555555555555,0.45555555555555555
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,10,15,50,False,0.9,False,0,2,4,True,"(2, 0, 1)",0.6888888888888889,0.7555555555555555
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_73,10,0.5,0.5,0.5,73,26,25,14,True,0.2,False,20,20,12,True,"(1, 2, 0)",0.15555555555555556,0.13333333333333333
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,56,16,2,False,0.2,False,44,13,2,False,"(1, 2, 0)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_74,10,0.5,0.5,0.5,74,0,9,72,True,0.9,False,0,1,8,True,"(1, 0, 2)",0.8888888888888888,0.5111111111111111
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,2,3,82,False,0.9,False,0,1,8,True,"(1, 0, 2)",0.8222222222222222,0.8444444444444444
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_75,10,0.5,0.5,0.5,75,26,26,12,True,0.5,False,12,13,6,True,"(1, 0, 2)",0.36666666666666664,0.34444444444444444
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,38,21,10,False,0.5,False,18,11,4,True,"(1, 0, 2)",0.2,0.08888888888888889
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_76,10,0.5,0.5,0.5,76,6,24,36,True,0.3,False,4,17,26,True,"(0, 1, 2)",0.2111111111111111,0.2111111111111111
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,54,2,32,False,0.3,False,38,2,22,False,"(0, 1, 2)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_77,10,0.5,0.5,0.5,77,4,21,44,True,0.8,False,0,5,8,True,"(0, 1, 2)",0.6666666666666666,0.4666666666666667
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,14,4,68,False,0.8,False,2,1,14,True,"(0, 1, 2)",0.4666666666666667,0.4444444444444444
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_78,10,0.5,0.5,0.5,78,6,21,42,True,0.3,True,4,0,30,True,"(0, 1, 2)",0.6222222222222222,0.37777777777777777
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,4,22,42,False,0.3,True,2,0,30,False,"(0, 1, 2)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_79,10,0.5,0.5,0.5,79,0,9,72,True,0.8,False,0,2,14,True,"(0, 1, 2)",0.5555555555555556,0.45555555555555555
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,54,7,22,False,0.8,False,10,2,4,True,"(0, 1, 2)",0.24444444444444444,0.4888888888888889
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_8,10,0.5,0.5,0.5,8,14,25,26,True,0.2,False,12,20,20,True,"(2, 0, 1)",0.14444444444444443,0.12222222222222222
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,14,32,12,False,0.2,False,12,26,10,False,"(2, 0, 1)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_80,10,0.5,0.5,0.5,80,0,0,90,True,0.5,False,0,0,44,True,"(2, 1, 0)",0.5111111111111111,0.5111111111111111
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,12,24,30,False,0.5,False,6,12,14,False,"(2, 1, 0)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_81,10,0.5,0.5,0.5,81,8,26,30,True,0.6,False,4,11,12,True,"(0, 2, 1)",0.4,0.4
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,34,7,42,False,0.6,False,14,3,16,False,"(0, 2, 1)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_82,10,0.5,0.5,0.5,82,4,21,44,True,0.5,False,2,11,22,True,"(2, 0, 1)",0.35555555555555557,0.36666666666666664
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,52,11,16,False,0.5,False,26,6,8,False,"(2, 0, 1)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_83,10,0.5,0.5,0.5,83,14,25,26,True,0.5,True,6,0,12,True,"(2, 0, 1)",0.4777777777777778,0.5666666666666667
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,42,22,4,False,0.5,True,20,0,2,True,"(2, 0, 1)",0.3111111111111111,0.5333333333333333
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_84,10,0.5,0.5,0.5,84,0,16,58,True,0.8,False,0,4,12,True,"(0, 1, 2)",0.5555555555555556,0.4444444444444444
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,46,21,2,False,0.8,False,10,5,0,False,"(0, 1, 2)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_85,10,0.5,0.5,0.5,85,22,27,14,True,0.4,False,14,17,8,True,"(2, 0, 1)",0.24444444444444444,0.23333333333333334
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,46,17,10,True,0.4,False,28,11,6,True,"(2, 0, 1)",0.022222222222222223,0.022222222222222223
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_86,10,0.5,0.5,0.5,86,12,24,30,True,0.7,True,4,0,8,True,"(1, 0, 2)",0.8666666666666667,0.5444444444444444
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,18,36,0,False,0.7,True,6,0,0,True,"(1, 0, 2)",0.8,0.5111111111111111
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_87,10,0.5,0.5,0.5,87,24,26,14,True,0.5,False,12,13,6,True,"(0, 1, 2)",0.35555555555555557,0.34444444444444444
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,18,12,48,False,0.5,False,8,6,24,False,"(0, 1, 2)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_88,10,0.5,0.5,0.5,88,0,23,44,True,0.3,False,0,17,30,True,"(1, 0, 2)",0.2111111111111111,0.2111111111111111
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,10,23,34,False,0.3,False,6,17,24,False,"(1, 0, 2)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_89,10,0.5,0.5,0.5,89,0,0,90,True,0.3,False,0,0,62,True,"(1, 0, 2)",0.3111111111111111,0.3111111111111111
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,10,14,52,False,0.3,False,6,10,36,False,"(1, 0, 2)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_9,10,0.5,0.5,0.5,9,4,21,44,True,0.8,False,0,5,8,True,"(0, 2, 1)",0.5,0.4666666666666667
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,38,0,52,False,0.8,False,8,0,10,True,"(0, 2, 1)",0.6,0.6
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_90,10,0.5,0.5,0.5,90,0,16,58,True,0.3,True,0,0,40,True,"(2, 0, 1)",0.36666666666666664,0.36666666666666664
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,30,23,14,False,0.3,True,20,0,10,False,"(2, 0, 1)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_91,10,0.5,0.5,0.5,91,0,9,72,True,0.8,False,0,2,14,True,"(1, 0, 2)",0.7555555555555555,0.4888888888888889
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,60,6,18,False,0.8,False,12,2,4,True,"(1, 0, 2)",0.2222222222222222,0.4222222222222222
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_92,10,0.5,0.5,0.5,92,0,0,90,True,0.1,False,0,0,80,True,"(1, 0, 2)",0.1111111111111111,0.1111111111111111
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,36,4,46,False,0.1,False,32,4,42,False,"(1, 0, 2)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_93,10,0.5,0.5,0.5,93,4,22,42,True,0.2,False,4,18,34,True,"(1, 2, 0)",0.14444444444444443,0.13333333333333333
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,28,8,46,False,0.2,False,22,7,36,False,"(1, 2, 0)",-1.0,-1.0
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_94,10,0.5,0.5,0.5,94,4,22,42,True,0.5,True,2,0,20,True,"(2, 0, 1)",0.5,0.5777777777777777
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,36,16,22,False,0.5,True,18,0,10,True,"(2, 0, 1)",0.4444444444444444,0.4
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_95,10,0.5,0.5,0.5,95,2,16,56,True,0.4,True,2,0,34,True,"(0, 1, 2)",0.6,0.5111111111111111
DI_COGRAPH,,10,-1.0,-1.0,-1.0,-1,10,40,0,False,0.4,True,6,0,0,True,"(0, 1, 2)",0.8888888888888888,0.5555555555555556
XENOLOGY,graph-prak-GFH\n10\D0.5_L0.5_H0.5\D0.5_L0.5_H0.5_n10_96,10,0.5,0.5,0.5,96,0,9,72,True,0.7,False,0,3,22,True,"(1, 0, 2)",0.5333333333333333,0.5333333333333333
